time_step,episode,reward,cumulative_reward,balance,stake_a,stake_b,p_chosen,correct
30896,3291,-1000.00,9000.00,10000.00,2012.03,8987.97,0.30,0
30897,3291,-1000.00,8000.00,9000.00,0.00,10000.00,0.27,0
30898,3291,-1000.00,7000.00,8000.00,6732.54,2267.46,0.01,0
30899,3291,-1000.00,6000.00,7000.00,0.00,7475.83,0.42,0
30900,3291,-1000.00,5000.00,6000.00,0.00,7000.00,0.40,0
30901,3291,-1000.00,4000.00,5000.00,1761.84,4238.16,0.36,0
30902,3291,-1000.00,3000.00,4000.00,0.00,2288.79,0.22,0
30903,3291,-1000.00,2000.00,3000.00,955.24,3044.76,0.05,0
30904,3291,-1000.00,1000.00,2000.00,0.00,1392.06,0.28,0
30905,3291,0.00,1000.00,2000.00,0.00,0.00,0.01,0
30906,3291,-1000.00,0.00,1000.00,0.00,2000.00,0.31,0
30907,3291,-1000.00,-1000.00,0.00,122.57,877.43,0.42,0
30908,3292,-961.43,-961.43,38.57,0.00,961.43,0.22,0
30909,3292,0.00,-961.43,38.57,0.00,0.00,0.07,0
30910,3292,-38.57,-1000.00,0.00,13.75,24.81,0.28,0
30911,3293,1000.00,1000.00,2000.00,0.00,127.04,0.15,1
30912,3293,1000.00,2000.00,3000.00,20.51,1946.42,0.44,1
30913,3293,1000.00,3000.00,4000.00,0.00,1852.41,0.24,1
30914,3293,1000.00,4000.00,5000.00,0.00,4000.00,0.02,1
30915,3293,1000.00,5000.00,6000.00,0.00,5000.00,0.05,1
30916,3293,1000.00,6000.00,7000.00,0.00,3425.24,0.18,1
30917,3293,1000.00,7000.00,8000.00,3499.50,3500.50,0.09,1
30918,3293,1000.00,8000.00,9000.00,1270.67,6195.99,0.40,1
30919,3293,1000.00,9000.00,10000.00,0.00,7695.09,0.26,1
30920,3293,1000.00,10000.00,11000.00,1806.55,8193.45,0.40,1
30921,3293,1000.00,11000.00,12000.00,4616.79,6383.21,0.25,1
30922,3293,1000.00,12000.00,13000.00,0.00,8239.89,0.18,1
30923,3293,1000.00,13000.00,14000.00,0.00,13000.00,0.05,1
30924,3293,1000.00,14000.00,15000.00,0.00,4271.16,0.21,1
30925,3293,1000.00,15000.00,16000.00,1240.54,11238.56,0.41,1
30926,3293,-1000.00,14000.00,15000.00,9988.93,6011.07,0.33,0
30927,3293,1000.00,15000.00,16000.00,5806.82,9193.18,0.25,1
30928,3293,1000.00,16000.00,17000.00,1031.15,2772.25,0.17,1
30929,3293,1000.00,17000.00,18000.00,5094.00,11906.00,0.35,1
30930,3293,1000.00,18000.00,19000.00,3672.81,14327.19,0.39,1
30931,3293,1000.00,19000.00,20000.00,0.00,15243.91,0.22,1
30932,3293,1000.00,20000.00,21000.00,5943.27,14056.73,0.27,1
30933,3293,1000.00,21000.00,22000.00,0.00,21000.00,0.35,1
30934,3293,1000.00,22000.00,23000.00,0.00,21124.27,0.41,1
30935,3293,-1000.00,21000.00,22000.00,10488.33,9318.13,0.21,0
30936,3293,1000.00,22000.00,23000.00,7341.15,14658.85,0.10,1
30937,3293,1000.00,23000.00,24000.00,0.00,23000.00,0.01,1
30938,3293,-1000.00,22000.00,23000.00,11790.50,6922.58,0.16,0
30939,3293,1000.00,23000.00,24000.00,0.00,11486.06,0.30,1
30940,3293,1000.00,24000.00,25000.00,0.00,24000.00,0.05,1
30941,3293,1000.00,25000.00,26000.00,0.00,20154.59,0.38,1
30942,3293,1000.00,26000.00,27000.00,11447.98,14552.02,0.17,1
30943,3293,1000.00,27000.00,28000.00,0.00,27000.00,0.37,1
30944,3293,1000.00,28000.00,29000.00,0.00,28000.00,0.16,1
30945,3293,1000.00,29000.00,30000.00,8522.81,20477.19,0.36,1
30946,3293,1000.00,30000.00,31000.00,0.00,17162.33,0.16,1
30947,3293,1000.00,31000.00,32000.00,0.00,23085.44,0.27,1
30948,3293,1000.00,32000.00,33000.00,9718.14,22281.86,0.28,1
30949,3293,1000.00,33000.00,34000.00,0.00,33000.00,0.08,1
30950,3293,1000.00,34000.00,35000.00,0.00,11282.36,0.06,1
30951,3293,1000.00,35000.00,36000.00,0.00,21644.98,0.32,1
30952,3293,1000.00,36000.00,37000.00,7138.52,28861.48,0.38,1
30953,3293,1000.00,37000.00,38000.00,5323.41,31676.59,0.42,1
30954,3293,1000.00,38000.00,39000.00,6675.15,31324.85,0.41,1
30955,3293,1000.00,39000.00,40000.00,0.00,39000.00,0.06,1
30956,3293,1000.00,40000.00,41000.00,13848.44,26151.56,0.24,1
30957,3293,1000.00,41000.00,42000.00,15712.74,25287.26,0.37,1
30958,3293,-1000.00,40000.00,41000.00,21000.00,21000.00,0.34,0
30959,3293,-1000.00,39000.00,40000.00,0.00,5739.21,0.16,0
30960,3293,-1000.00,38000.00,39000.00,27761.38,12238.62,0.07,0
30961,3293,-1000.00,37000.00,38000.00,25996.43,11092.07,0.12,0
30962,3293,-1000.00,36000.00,37000.00,16247.27,21752.73,0.09,0
30963,3293,-1000.00,35000.00,36000.00,0.00,31937.86,0.24,0
30964,3293,-1000.00,34000.00,35000.00,0.00,16312.69,0.28,0
30965,3293,-1000.00,33000.00,34000.00,0.00,28296.31,0.08,0
30966,3293,-1000.00,32000.00,33000.00,5986.05,28013.95,0.42,0
30967,3293,-1000.00,31000.00,32000.00,16868.42,16131.58,0.15,0
30968,3293,-1000.00,30000.00,31000.00,18931.98,13068.02,0.00,0
30969,3293,-1000.00,29000.00,30000.00,0.00,31000.00,0.23,0
30970,3293,-1000.00,28000.00,29000.00,0.00,11474.18,0.17,0
30971,3293,-1000.00,27000.00,28000.00,9358.85,10120.80,0.22,0
30972,3293,-1000.00,26000.00,27000.00,76.12,26494.28,0.44,0
30973,3293,-1000.00,25000.00,26000.00,27000.00,0.00,0.00,0
30974,3293,-1000.00,24000.00,25000.00,13000.00,13000.00,0.06,0
30975,3293,-1000.00,23000.00,24000.00,10624.63,14375.37,0.12,0
30976,3293,-1000.00,22000.00,23000.00,0.00,24000.00,0.03,0
30977,3293,-1000.00,21000.00,22000.00,2708.61,20291.39,0.26,0
30978,3293,-1000.00,20000.00,21000.00,0.00,7830.08,0.25,0
30979,3293,-1000.00,19000.00,20000.00,0.00,21000.00,0.02,0
30980,3293,-1000.00,18000.00,19000.00,0.00,20000.00,0.33,0
30981,3293,-1000.00,17000.00,18000.00,9336.53,9663.47,0.12,0
30982,3293,-1000.00,16000.00,17000.00,886.08,17113.92,0.35,0
30983,3293,-451.99,15548.01,16548.01,0.00,451.99,0.13,0
30984,3293,-1000.00,14548.01,15548.01,6143.25,10404.76,0.14,0
30985,3293,-1000.00,13548.01,14548.01,7388.87,8159.13,0.13,0
30986,3293,0.00,13548.01,14548.01,0.00,0.00,0.10,0
30987,3293,-1000.00,12548.01,13548.01,1687.84,12860.17,0.23,0
30988,3293,-1000.00,11548.01,12548.01,0.00,7063.38,0.28,0
30989,3293,-1000.00,10548.01,11548.01,6274.00,6274.00,0.05,0
30990,3293,-1000.00,9548.01,10548.01,1646.34,9180.64,0.41,0
30991,3293,-1000.00,8548.01,9548.01,0.00,10548.01,0.07,0
30992,3293,-1000.00,7548.01,8548.01,2307.51,1446.60,0.15,0
30993,3293,-1000.00,6548.01,7548.01,2330.27,6217.74,0.36,0
30994,3293,-1000.00,5548.01,6548.01,0.00,5838.48,0.33,0
30995,3293,-1000.00,4548.01,5548.01,0.00,6548.01,0.01,0
30996,3293,-1000.00,3548.01,4548.01,843.53,4704.48,0.28,0
30997,3293,-1000.00,2548.01,3548.01,1050.28,3497.73,0.27,0
30998,3293,0.00,2548.01,3548.01,0.00,0.00,0.04,0
30999,3293,-1000.00,1548.01,2548.01,0.00,3548.01,0.22,0
31000,3293,-1000.00,548.01,1548.01,0.00,2548.01,0.22,0
31001,3293,-1000.00,-451.99,548.01,805.86,742.15,0.09,0
31002,3293,-1000.00,-1451.99,-451.99,278.72,269.29,0.19,0
31003,3294,1000.00,1000.00,2000.00,0.00,1000.00,0.26,1
31004,3294,1000.00,2000.00,3000.00,266.11,1250.44,0.36,1
31005,3294,1000.00,3000.00,4000.00,1310.01,1689.99,0.12,1
31006,3294,1000.00,4000.00,5000.00,0.00,3523.59,0.41,1
31007,3294,1000.00,5000.00,6000.00,0.00,5000.00,0.38,1
31008,3294,1000.00,6000.00,7000.00,2067.98,3932.02,0.32,1
31009,3294,1000.00,7000.00,8000.00,0.00,4931.70,0.30,1
31010,3294,1000.00,8000.00,9000.00,1572.64,6427.36,0.41,1
31011,3294,1000.00,9000.00,10000.00,458.48,8541.52,0.39,1
31012,3294,1000.00,10000.00,11000.00,0.00,10000.00,0.01,1
31013,3294,1000.00,11000.00,12000.00,0.00,11000.00,0.09,1
31014,3294,1000.00,12000.00,13000.00,0.00,12000.00,0.37,1
31015,3294,1000.00,13000.00,14000.00,2913.66,10086.34,0.11,1
31016,3294,1000.00,14000.00,15000.00,1201.55,7658.00,0.33,1
31017,3294,1000.00,15000.00,16000.00,0.00,15000.00,0.29,1
31018,3294,1000.00,16000.00,17000.00,6001.42,9998.58,0.27,1
31019,3294,1000.00,17000.00,18000.00,0.00,17000.00,0.41,1
31020,3294,1000.00,18000.00,19000.00,3207.90,6466.49,0.24,1
31021,3294,1000.00,19000.00,20000.00,9080.97,9919.03,0.14,1
31022,3294,1000.00,20000.00,21000.00,6858.35,13141.65,0.31,1
31023,3294,1000.00,21000.00,22000.00,0.00,21000.00,0.20,1
31024,3294,1000.00,22000.00,23000.00,0.00,22000.00,0.17,1
31025,3294,-1000.00,21000.00,22000.00,15724.02,7275.98,0.06,0
31026,3294,1000.00,22000.00,23000.00,0.00,22000.00,0.08,1
31027,3294,1000.00,23000.00,24000.00,0.00,23000.00,0.36,1
31028,3294,1000.00,24000.00,25000.00,0.00,24000.00,0.10,1
31029,3294,1000.00,25000.00,26000.00,0.00,12397.24,0.22,1
31030,3294,1000.00,26000.00,27000.00,0.00,26000.00,0.35,1
31031,3294,1000.00,27000.00,28000.00,6509.21,20490.79,0.11,1
31032,3294,1000.00,28000.00,29000.00,0.00,28000.00,0.29,1
31033,3294,1000.00,29000.00,30000.00,6494.35,22505.65,0.39,1
31034,3294,1000.00,30000.00,31000.00,1942.53,22371.52,0.40,1
31035,3294,1000.00,31000.00,32000.00,11140.38,11389.92,0.21,1
31036,3294,1000.00,32000.00,33000.00,16000.00,16000.00,0.08,1
31037,3294,1000.00,33000.00,34000.00,0.00,31158.80,0.43,1
31038,3294,1000.00,34000.00,35000.00,0.00,20045.14,0.14,1
31039,3294,0.00,34000.00,35000.00,0.00,0.00,0.06,0
31040,3294,1000.00,35000.00,36000.00,0.00,28779.91,0.14,1
31041,3294,1000.00,36000.00,37000.00,11756.92,24243.08,0.34,1
31042,3294,1000.00,37000.00,38000.00,202.15,36797.85,0.37,1
31043,3294,1000.00,38000.00,39000.00,18219.41,19780.59,0.11,1
31044,3294,1000.00,39000.00,40000.00,0.00,39000.00,0.21,1
31045,3294,1000.00,40000.00,41000.00,0.00,14266.16,0.25,1
31046,3294,-1000.00,39000.00,40000.00,26676.03,11807.98,0.12,0
31047,3294,0.00,39000.00,40000.00,0.00,0.00,0.01,0
31048,3294,1000.00,40000.00,41000.00,17146.63,22853.37,0.27,1
31049,3294,1000.00,41000.00,42000.00,14704.12,26295.88,0.24,1
31050,3294,-1000.00,40000.00,41000.00,21000.00,21000.00,0.02,0
31051,3294,-1000.00,39000.00,40000.00,0.00,41000.00,0.09,0
31052,3294,-1000.00,38000.00,39000.00,0.00,40000.00,0.30,0
31053,3294,-1000.00,37000.00,38000.00,12804.13,14775.76,0.22,0
31054,3294,-1000.00,36000.00,37000.00,0.00,29013.26,0.40,0
31055,3294,-1000.00,35000.00,36000.00,0.00,37000.00,0.13,0
31056,3294,-1000.00,34000.00,35000.00,0.00,36000.00,0.32,0
31057,3294,-1000.00,33000.00,34000.00,0.00,35000.00,0.03,0
31058,3294,-1000.00,32000.00,33000.00,14357.05,19642.95,0.17,0
31059,3294,-1000.00,31000.00,32000.00,0.00,8970.32,0.12,0
31060,3294,-1000.00,30000.00,31000.00,14708.78,17291.22,0.10,0
31061,3294,-1000.00,29000.00,30000.00,13626.85,17373.15,0.16,0
31062,3294,-1000.00,28000.00,29000.00,0.00,8423.75,0.15,0
31063,3294,-1000.00,27000.00,28000.00,11019.79,17980.21,0.20,0
31064,3294,-1000.00,26000.00,27000.00,12400.31,15599.69,0.24,0
31065,3294,0.00,26000.00,27000.00,0.00,0.00,0.04,0
31066,3294,-1000.00,25000.00,26000.00,4325.88,0.00,0.06,0
31067,3294,-1000.00,24000.00,25000.00,4912.85,21087.15,0.41,0
31068,3294,-1000.00,23000.00,24000.00,0.00,16276.10,0.30,0
31069,3294,-1000.00,22000.00,23000.00,10552.62,13447.38,0.23,0
31070,3294,-1000.00,21000.00,22000.00,7648.87,15351.13,0.33,0
31071,3294,-1000.00,20000.00,21000.00,3006.32,18993.68,0.22,0
31072,3294,-1000.00,19000.00,20000.00,2378.37,18621.63,0.41,0
31073,3295,-1000.00,-1000.00,0.00,0.00,1000.00,0.23,0
31074,3296,1000.00,1000.00,2000.00,275.17,724.83,0.16,1
31075,3296,1000.00,2000.00,3000.00,82.17,1498.79,0.40,1
31076,3296,1000.00,3000.00,4000.00,848.73,2151.27,0.09,1
31077,3296,1000.00,4000.00,5000.00,0.00,2915.89,0.35,1
31078,3296,1000.00,5000.00,6000.00,1733.67,3266.33,0.30,1
31079,3296,1000.00,6000.00,7000.00,1001.41,4274.52,0.38,1
31080,3296,1000.00,7000.00,8000.00,573.63,4398.69,0.36,1
31081,3296,1000.00,8000.00,9000.00,15.40,7984.60,0.44,1
31082,3296,1000.00,9000.00,10000.00,0.00,9000.00,0.44,1
31083,3296,1000.00,10000.00,11000.00,0.00,10000.00,0.17,1
31084,3296,-1000.00,9000.00,10000.00,9132.11,1867.89,0.18,0
31085,3296,1000.00,10000.00,11000.00,3005.87,6994.13,0.25,1
31086,3296,-1000.00,9000.00,10000.00,0.00,4471.30,0.17,0
31087,3296,-1000.00,8000.00,9000.00,3319.82,6680.18,0.17,0
31088,3296,-1000.00,7000.00,8000.00,1244.73,7755.27,0.43,0
31089,3296,-1000.00,6000.00,7000.00,4000.00,4000.00,0.03,0
31090,3296,-1000.00,5000.00,6000.00,4188.08,2811.92,0.14,0
31091,3296,-1000.00,4000.00,5000.00,1308.60,4575.13,0.44,0
31092,3296,-1000.00,3000.00,4000.00,289.60,4710.40,0.44,0
31093,3296,-1000.00,2000.00,3000.00,276.26,3243.10,0.34,0
31094,3296,-1000.00,1000.00,2000.00,1482.37,1517.63,0.33,0
31095,3296,-1000.00,0.00,1000.00,520.50,587.00,0.12,0
31096,3296,0.00,0.00,1000.00,0.00,0.00,0.16,0
31097,3296,-889.39,-889.39,110.61,0.00,889.39,0.33,0
31098,3296,0.00,-889.39,110.61,0.00,0.00,0.18,0
31099,3296,-110.61,-1000.00,0.00,0.00,110.61,0.23,0
31100,3297,1000.00,1000.00,2000.00,297.88,592.81,0.31,1
31101,3297,1000.00,2000.00,3000.00,0.00,1333.45,0.30,1
31102,3297,1000.00,3000.00,4000.00,0.00,1929.48,0.14,1
31103,3297,-1000.00,2000.00,3000.00,2482.94,1517.06,0.06,0
31104,3297,1000.00,3000.00,4000.00,0.00,3000.00,0.24,1
31105,3297,1000.00,4000.00,5000.00,848.33,3151.67,0.31,1
31106,3297,1000.00,5000.00,6000.00,1407.35,3592.65,0.15,1
31107,3297,1000.00,6000.00,7000.00,1949.37,3658.86,0.31,1
31108,3297,1000.00,7000.00,8000.00,0.00,7000.00,0.16,1
31109,3297,1000.00,8000.00,9000.00,1314.40,6685.60,0.13,1
31110,3297,1000.00,9000.00,10000.00,0.00,9000.00,0.08,1
31111,3297,1000.00,10000.00,11000.00,0.00,9454.36,0.43,1
31112,3297,1000.00,11000.00,12000.00,5500.00,5500.00,0.04,1
31113,3297,1000.00,12000.00,13000.00,0.00,88.95,0.11,1
31114,3297,1000.00,13000.00,14000.00,0.00,4748.47,0.23,1
31115,3297,1000.00,14000.00,15000.00,0.00,8895.96,0.36,1
31116,3297,1000.00,15000.00,16000.00,5023.48,9976.52,0.06,1
31117,3297,1000.00,16000.00,17000.00,0.00,16000.00,0.20,1
31118,3297,1000.00,17000.00,18000.00,0.00,11423.83,0.37,1
31119,3297,-1000.00,16000.00,17000.00,9142.58,8857.42,0.14,0
31120,3297,1000.00,17000.00,18000.00,8500.00,8500.00,0.10,1
31121,3297,1000.00,18000.00,19000.00,3783.00,14217.00,0.19,1
31122,3297,1000.00,19000.00,20000.00,0.00,14895.57,0.39,1
31123,3297,1000.00,20000.00,21000.00,0.00,8768.76,0.22,1
31124,3297,-1000.00,19000.00,20000.00,8467.38,0.00,0.06,0
31125,3297,1000.00,20000.00,21000.00,0.00,20000.00,0.23,1
31126,3297,-1000.00,19000.00,20000.00,582.09,20417.91,0.36,0
31127,3297,-1000.00,18000.00,19000.00,0.00,14434.54,0.14,0
31128,3297,-1000.00,17000.00,18000.00,0.00,3335.73,0.39,0
31129,3297,-1000.00,16000.00,17000.00,0.00,2181.32,0.04,0
31130,3297,0.00,16000.00,17000.00,0.00,0.00,0.02,0
31131,3297,-1000.00,15000.00,16000.00,6880.55,6248.99,0.29,0
31132,3297,-1000.00,14000.00,15000.00,0.00,2423.33,0.33,0
31133,3297,-1000.00,13000.00,14000.00,0.00,15000.00,0.09,0
31134,3297,-1000.00,12000.00,13000.00,6122.36,3061.44,0.15,0
31135,3297,-1000.00,11000.00,12000.00,6862.00,6138.00,0.08,0
31136,3297,-1000.00,10000.00,11000.00,6000.00,6000.00,0.01,0
31137,3297,-1000.00,9000.00,10000.00,0.00,6765.97,0.39,0
31138,3297,-1000.00,8000.00,9000.00,0.00,10000.00,0.13,0
31139,3297,-1000.00,7000.00,8000.00,0.00,6203.33,0.38,0
31140,3297,-1000.00,6000.00,7000.00,0.00,8000.00,0.04,0
31141,3297,-1000.00,5000.00,6000.00,0.00,7000.00,0.09,0
31142,3297,-1000.00,4000.00,5000.00,1994.70,4005.30,0.35,0
31143,3297,0.00,4000.00,5000.00,0.00,0.00,0.29,0
31144,3297,-171.88,3828.12,4828.12,171.88,0.00,0.08,0
31145,3298,-1000.00,-1000.00,0.00,0.00,1000.00,0.15,0
31146,3299,0.00,0.00,1000.00,0.00,0.00,0.13,0
31147,3299,-888.79,-888.79,111.21,61.17,827.62,0.39,0
31148,3299,1000.00,111.21,1111.21,86.95,0.00,0.06,1
31149,3299,-1000.00,-888.79,111.21,223.74,887.47,0.22,0
31150,3299,-33.48,-922.27,77.73,0.00,33.48,0.33,0
31151,3299,-51.75,-974.02,25.98,0.00,51.75,0.08,0
31152,3299,0.00,-974.02,25.98,0.00,0.00,0.30,0
31153,3299,-25.98,-1000.00,0.00,12.99,12.99,0.01,0
31154,3300,-1000.00,-1000.00,0.00,181.15,818.85,0.17,0
31155,3301,1000.00,1000.00,2000.00,791.54,208.46,0.01,1
31156,3301,-1000.00,0.00,1000.00,0.00,1199.36,0.40,0
31157,3301,-923.30,-923.30,76.70,0.00,923.30,0.13,0
31158,3301,-14.33,-937.63,62.37,0.00,14.33,0.06,0
31159,3301,-52.11,-989.74,10.26,7.39,44.72,0.40,0
31160,3301,0.00,-989.74,10.26,0.00,0.00,0.26,0
31161,3301,257.94,-731.81,268.19,0.84,0.00,0.42,1
31162,3301,-177.54,-909.34,90.66,0.00,177.54,0.25,0
31163,3301,0.00,-909.34,90.66,0.00,0.00,0.05,0
31164,3301,910.29,0.95,1000.95,2.96,0.00,0.33,1
31165,3301,1000.00,1000.95,2000.95,1000.95,0.00,0.03,1
31166,3301,0.00,1000.95,2000.95,0.00,0.00,0.22,0
31167,3301,-636.96,363.99,1363.99,0.00,636.96,0.41,0
31168,3301,1000.00,1363.99,2363.99,627.86,0.00,0.27,1
31169,3301,-105.34,1258.64,2258.64,0.00,105.34,0.26,0
31170,3301,-1000.00,258.64,1258.64,792.85,1465.79,0.13,0
31171,3301,-1000.00,-741.36,258.64,0.00,91.38,0.21,0
31172,3301,-1000.00,-1741.36,-741.36,0.00,72.33,0.38,0
31173,3302,-1000.00,-1000.00,0.00,578.86,421.14,0.03,0
31174,3303,-1000.00,-1000.00,0.00,526.45,473.55,0.14,0
31175,3304,-1000.00,-1000.00,0.00,487.88,512.12,0.25,0
31176,3305,-1000.00,-1000.00,0.00,0.00,1000.00,0.10,0
31177,3306,1000.00,1000.00,2000.00,0.00,1000.00,0.04,1
31178,3306,1000.00,2000.00,3000.00,0.00,573.75,0.12,1
31179,3306,1000.00,3000.00,4000.00,0.00,2045.72,0.27,1
31180,3306,1000.00,4000.00,5000.00,2000.00,2000.00,0.09,1
31181,3306,-1000.00,3000.00,4000.00,2345.88,0.00,0.02,0
31182,3306,1000.00,4000.00,5000.00,1672.45,2327.55,0.28,1
31183,3306,1000.00,5000.00,6000.00,2500.00,2500.00,0.05,1
31184,3306,1000.00,6000.00,7000.00,0.00,5690.71,0.41,1
31185,3306,1000.00,7000.00,8000.00,3090.19,3909.81,0.19,1
31186,3306,-1000.00,6000.00,7000.00,1859.04,0.00,0.02,0
31187,3306,1000.00,7000.00,8000.00,0.00,7000.00,0.26,1
31188,3306,1000.00,8000.00,9000.00,0.00,5775.36,0.32,1
31189,3306,1000.00,9000.00,10000.00,2410.35,6589.65,0.26,1
31190,3306,1000.00,10000.00,11000.00,0.00,2422.85,0.16,1
31191,3306,1000.00,11000.00,12000.00,1822.05,9177.95,0.42,1
31192,3306,1000.00,12000.00,13000.00,542.38,11457.62,0.44,1
31193,3306,1000.00,13000.00,14000.00,0.00,13000.00,0.25,1
31194,3306,1000.00,14000.00,15000.00,4068.42,9931.58,0.36,1
31195,3306,1000.00,15000.00,16000.00,0.00,14065.41,0.14,1
31196,3306,-1000.00,14000.00,15000.00,7089.02,1713.78,0.11,0
31197,3306,1000.00,15000.00,16000.00,2553.92,9366.18,0.35,1
31198,3306,1000.00,16000.00,17000.00,6095.67,9904.33,0.31,1
31199,3306,1000.00,17000.00,18000.00,5236.35,11763.65,0.27,1
31200,3306,1000.00,18000.00,19000.00,2327.63,15672.37,0.27,1
31201,3306,1000.00,19000.00,20000.00,7944.51,11055.49,0.30,1
31202,3306,1000.00,20000.00,21000.00,0.00,5810.89,0.21,1
31203,3306,1000.00,21000.00,22000.00,0.00,21000.00,0.23,1
31204,3306,1000.00,22000.00,23000.00,0.00,22000.00,0.25,1
31205,3306,-1000.00,21000.00,22000.00,14683.09,0.00,0.03,0
31206,3306,1000.00,22000.00,23000.00,0.00,22000.00,0.16,1
31207,3306,1000.00,23000.00,24000.00,0.00,23000.00,0.04,1
31208,3306,1000.00,24000.00,25000.00,7203.53,8639.19,0.22,1
31209,3306,1000.00,25000.00,26000.00,1160.56,13356.70,0.33,1
31210,3306,1000.00,26000.00,27000.00,1133.32,24866.68,0.33,1
31211,3306,1000.00,27000.00,28000.00,0.00,4631.49,0.11,1
31212,3306,1000.00,28000.00,29000.00,0.00,28000.00,0.42,1
31213,3306,1000.00,29000.00,30000.00,0.00,28315.18,0.44,1
31214,3306,1000.00,30000.00,31000.00,0.00,18630.12,0.36,1
31215,3306,1000.00,31000.00,32000.00,0.00,31000.00,0.36,1
31216,3306,-1000.00,30000.00,31000.00,17053.48,0.00,0.10,0
31217,3306,1000.00,31000.00,32000.00,0.00,22868.87,0.40,1
31218,3307,-1000.00,-1000.00,0.00,0.00,1000.00,0.37,0
31219,3308,-1000.00,-1000.00,0.00,0.00,1000.00,0.34,0
31220,3309,-1000.00,-1000.00,0.00,165.34,834.66,0.36,0
31221,3310,-885.59,-885.59,114.41,0.00,885.59,0.34,0
31222,3310,-114.41,-1000.00,0.00,45.71,68.70,0.04,0
31223,3311,-613.21,-613.21,386.79,0.00,613.21,0.04,0
31224,3311,-153.04,-766.26,233.74,0.00,153.04,0.35,0
31225,3311,1000.00,233.74,1233.74,144.60,89.14,0.19,1
31226,3311,-1000.00,-766.26,233.74,0.00,1125.25,0.28,0
31227,3311,1000.00,233.74,1233.74,73.48,36.78,0.35,1
31228,3311,0.00,233.74,1233.74,0.00,0.00,0.08,0
31229,3311,1000.00,1233.74,2233.74,781.05,452.70,0.23,1
31230,3311,1000.00,2233.74,3233.74,213.85,0.00,0.37,1
31231,3311,-1000.00,1233.74,2233.74,192.74,1709.84,0.35,0
31232,3311,-1000.00,233.74,1233.74,117.78,1771.06,0.37,0
31233,3311,-1000.00,-766.26,233.74,275.86,957.88,0.36,0
31234,3311,-233.74,-1000.00,0.00,107.68,126.06,0.13,0
31235,3312,-1000.00,-1000.00,0.00,0.00,513.72,0.05,0
31236,3313,-1000.00,-1000.00,0.00,0.00,1000.00,0.07,0
31237,3314,-942.47,-942.47,57.53,0.00,942.47,0.42,0
31238,3314,-57.53,-1000.00,0.00,11.44,46.09,0.40,0
31239,3315,-1000.00,-1000.00,0.00,206.29,793.71,0.24,0
31240,3316,1000.00,1000.00,2000.00,361.39,638.61,0.05,1
31241,3316,1000.00,2000.00,3000.00,0.00,2000.00,0.09,1
31242,3316,1000.00,3000.00,4000.00,0.00,3000.00,0.40,1
31243,3316,1000.00,4000.00,5000.00,2000.00,2000.00,0.01,1
31244,3316,1000.00,5000.00,6000.00,0.00,3776.93,0.28,1
31245,3316,1000.00,6000.00,7000.00,636.99,1775.52,0.22,1
31246,3316,-1000.00,5000.00,6000.00,2271.72,850.26,0.13,0
31247,3316,1000.00,6000.00,7000.00,1616.12,3365.02,0.31,1
31248,3316,1000.00,7000.00,8000.00,0.00,6158.58,0.43,1
31249,3316,1000.00,8000.00,9000.00,1273.88,6726.12,0.09,1
31250,3316,-1000.00,7000.00,8000.00,4965.81,4034.19,0.15,0
31251,3316,1000.00,8000.00,9000.00,3918.60,4081.40,0.12,1
31252,3316,1000.00,9000.00,10000.00,4002.80,4997.20,0.24,1
31253,3316,1000.00,10000.00,11000.00,0.00,10000.00,0.40,1
31254,3316,1000.00,11000.00,12000.00,0.00,7342.98,0.31,1
31255,3316,-443.93,10556.07,11556.07,443.93,0.00,0.05,0
31256,3316,1000.00,11556.07,12556.07,4586.61,6969.47,0.24,1
31257,3316,-1000.00,10556.07,11556.07,10830.61,0.00,0.09,0
31258,3316,1000.00,11556.07,12556.07,0.00,11556.07,0.00,1
31259,3316,1000.00,12556.07,13556.07,2414.89,10141.18,0.32,1
31260,3316,-1000.00,11556.07,12556.07,13556.07,0.00,0.06,0
31261,3316,-1000.00,10556.07,11556.07,6367.20,6188.88,0.16,0
31262,3316,1000.00,11556.07,12556.07,0.00,2771.35,0.09,1
31263,3316,-1000.00,10556.07,11556.07,396.43,12159.64,0.17,0
31264,3316,-1000.00,9556.07,10556.07,2716.45,5882.84,0.29,0
31265,3316,-1000.00,8556.07,9556.07,421.18,10134.90,0.29,0
31266,3316,-1000.00,7556.07,8556.07,0.00,9556.07,0.42,0
31267,3316,-1000.00,6556.07,7556.07,4278.04,4278.04,0.01,0
31268,3316,-1000.00,5556.07,6556.07,3064.52,4491.56,0.13,0
31269,3316,-1000.00,4556.07,5556.07,0.00,6556.07,0.24,0
31270,3316,-1000.00,3556.07,4556.07,0.00,5556.07,0.33,0
31271,3316,-1000.00,2556.07,3556.07,0.00,1231.60,0.18,0
31272,3316,-1000.00,1556.07,2556.07,0.00,3556.07,0.22,0
31273,3316,-1000.00,556.07,1556.07,1278.04,1278.04,0.26,0
31274,3316,-681.15,-125.07,874.93,0.00,681.15,0.10,0
31275,3316,-622.73,-747.80,252.20,45.22,577.51,0.38,0
31276,3316,-225.32,-973.12,26.88,0.00,225.32,0.01,0
31277,3316,-26.88,-1000.00,0.00,0.00,26.88,0.20,0
31278,3317,-902.49,-902.49,97.51,0.00,902.49,0.15,0
